"corpus","ukwac"
"subcorpus","-"
"concordance size","1138378"
"query","Query:[lc=""about"" | lemma_lc=""about""];Positive filter (excluding KWIC):-1 -1 -1 [tag=""Nc.*""];GDEX:100 "
"paulsmith.co.uk","  details  ","about"," organic"
"paulsmith.co.uk","for  details  ","about"," organic"
"paulsmith.co.uk","more  details  ","about"," our Awards and"
"paulsmith.co.uk","for  details  ","about"," the Graig Farm"
"psalmody.co.uk","further  files  ","about"," once every"
"psalmody.co.uk","inform  users  ","about"," the ISC ''s new"
"psalmody.co.uk","  form  ","about"," publications"
"hulltrains.co.uk","  discussions  ","about"," shared"
"comp.glam.ac.uk","the  beginning  ","about"," how much it ''s"
"comp.glam.ac.uk","say  anything  ","about"," the actual"
"comp.glam.ac.uk","  people  ","about"," this in the"
"proquest.co.uk","valuable  data  ","about"," the processes"
"apolloflow.co.uk","  ideas  ","about"," what they wish"
"diydoctor.org.uk","and  lounge  ","about"," Decanting"
"voice-online.co.uk","to  patients  ","about"," the trust ''s"
"voice-online.co.uk",", and  advice  ","about"," local"
"voice-online.co.uk","  information  ","about"," treatment"
"voice-online.co.uk","  information  ","about"," self-help"
"philobiblon.co.uk","few  questions  ","about"," my RMS Olympic"
"philobiblon.co.uk","  information  ","about"," Olympic you"
"philobiblon.co.uk","''s 1911  report  ","about"," his voyage on"
"philobiblon.co.uk"," ","about"," the Olympic in"
"freenetpages.co.uk","bright  spot  ","about"," it was that we"
"freenetpages.co.uk","  information  ","about"," the mutineers"
"freenetpages.co.uk",".  Stories  ","about"," burning down"
"freenetpages.co.uk","in his  report  ","about"," the Etaples"
"waysidecommunity.org.uk","in more  detail  ","about"," how the IESR"
"nasuwt.org.uk","  choices  ","about"," their"
"nasuwt.org.uk","  complaint  ","about"," construction"
"nasuwt.org.uk","a  report  ","about"," the"
"nasuwt.org.uk"," ","about"," their"
"nasuwt.org.uk","in  arguments  ","about"," detail where"
"bowness.demon.co.uk","  information  ","about"," this common"
"davidcheethamgardens.co.uk","  information  ","about"," an individual"
"pocketgps.co.uk","  something  ","about"," him at last. """
"pocketgps.co.uk","of its  arrival  ","about"," a week after"
"pocketgps.co.uk","  something  ","about"," it.. No, not"
"furthermore.org.uk","  information  ","about"," the region can"
"bcentral.co.uk","  hypotheses  ","about"," associating"
"haileybury.herts.sch.uk","  challenges  ","about"," the rural"
"haileybury.herts.sch.uk","  evidence  ","about"," local"
"met.police.uk","  complaints  ","about"," noise. During"
"coastdigital.co.uk","  information  ","about"," current"
"ownersdirect.co.uk","  information  ","about"," sustainable"
"orbitsw.co.uk","  complaint  ","about"," these levels:"
"raworths.co.uk","this  nonsense  ","about"," beauty being"
"www1.indymedia.org.uk","  masterpiece  ","about"," the lifelong"
"theseguys.co.uk","  ignorance  ","about"," bats and their"
"homepages.gold.ac.uk","our  intuition  ","about"," freedom of"
"homepages.gold.ac.uk","  predictions  ","about"," future"
"homepages.gold.ac.uk","  questions  ","about"," the nature of"
"homepages.gold.ac.uk","of  ideas  ","about"," the"
"homepages.gold.ac.uk","some  remarks  ","about"," decoherence"
"homepages.gold.ac.uk",", by  facts  ","about"," ` ` typical"
"homepages.gold.ac.uk","some  ideas  ","about"," the nature of"
"homepages.gold.ac.uk","  information  ","about"," dynamical"
"homepages.gold.ac.uk","  questions  ","about"," what it is that"
"homepages.gold.ac.uk","  suggestions  ","about"," the emergence"
"homepages.gold.ac.uk","are  questions  ","about"," the"
"homepages.gold.ac.uk","are  questions  ","about"," which"
"homepages.gold.ac.uk","  remarks  ","about"," possible"
"homepages.gold.ac.uk","  debates  ","about"," the validity"
"homepages.gold.ac.uk","180  degrees  ","about"," the y-axis."
"homepages.gold.ac.uk","180  degrees  ","about"," the y-axis,"
"homepages.gold.ac.uk","'' ''  questions  ","about"," the world '' ''."
"homepages.gold.ac.uk","  assumptions  ","about"," the nature of"
"homepages.gold.ac.uk",",  facts  ","about"," the"
"homepages.gold.ac.uk","of  beliefs  ","about"," quantum"
"homepages.gold.ac.uk","  speculations  ","about"," string theory"
"homepages.gold.ac.uk","  ideas  ","about"," quantum"
"homepages.gold.ac.uk","  assumptions  ","about"," one"
