"corpus","ukwac"
"subcorpus","-"
"concordance size","101823"
"query","Query:[lc=""during"" | lemma_lc=""during""];Positive filter (excluding KWIC):1 1 1 [tag=""Nc.*""];GDEX:100 "
"managers.org.uk","came to me:"," During","  puberty  , when"
"hysteria-lives.co.uk","takes place"," during","  exam  periods."
"amd.uwe.ac.uk","and your dog"," during","  dark  and"
"sunion.warwick.ac.uk","obtained"," during",""
"sunion.warwick.ac.uk","these bodies"," during","  inspections"
"palimpsest.org.uk","kill an animal"," during","  hunting  ."
"palimpsest.org.uk","of target deer"," during","  hunting  with"
"palimpsest.org.uk","for the deer"," during","  hunting  or"
"palimpsest.org.uk","haemolysis"," during","  hunting  , over"
"palimpsest.org.uk","of foxes"," during","  hunting  with"
"palimpsest.org.uk","their welfare"," during","  hunting  , it is"
"palimpsest.org.uk","europaeus)"," during","  hunting  with"
"palimpsest.org.uk","of Red Deer"," during","  hunting  by"
"palimpsest.org.uk","undertaken"," during","  hunting  ."
"palimpsest.org.uk","undertaken"," during","  hunting  . R & W"
"palimpsest.org.uk","of pigs"," during","  exposure  to"
"immediatefuture.co.uk","Corrections"," during","  insert  ^H"
"caledonian.ac.uk","contaminants"," during","  use  . All these"
"caledonian.ac.uk","collected"," during","  use  to produce"
"toppetshop.co.uk","obtained"," during","  inspections"
"vet.ed.ac.uk","what happens"," during","  change  and"
"william-shakespeare.org.uk","occurring"," during","  printing  is"
"william-shakespeare.org.uk","is useful"," during","  testing  of"
"house-cleaning-uk.co.uk","as important"," during","  reviews  as it"
"ml-consult.co.uk","being set off,"," during",""
"cls.ioe.ac.uk","due to losses"," during","  sample"
"cls.ioe.ac.uk","of the mother"," during","  pregnancy  . 46"
"microscopy-uk.org.uk","on paid work"," during","  retirement"
"hysteria-lives.co.uk","Thursday"," during","  vacations  ) to"
"rdoc.org.uk","183 letters"," during","  captivity  and"
"newscast.co.uk","collected"," during","  interviews"
"newscast.co.uk","collected"," during","  classroom"
"digitalegypt.ucl.ac.uk","combination"," during","  startup  will"
"search.reviews.ebay.co.uk","","during","  pregnancy  to"
"mookychick.co.uk","it is in use."," During","  installation"
"mookychick.co.uk","here."," During","  operation  ,"
"mookychick.co.uk","'') only"," during","  manufacture  ."
"epoxy-resins.co.uk","study, often"," during","  study  groups."
"thealbany.org.uk","nerve gas"," during","  air  war."
"alternatetakes.co.uk","to Conakry."," During","  transhipment"
"thenewspaper.org.uk",""" means work"," during","  night  time; """
"thenewspaper.org.uk","working time"," during","  night  time, or"
"thenewspaper.org.uk","who is likely,"," during","  night  time, to"
"thenewspaper.org.uk","be undertaken"," during","  periods  such"
"thenewspaper.org.uk","be undertaken"," during","  periods  such"
"eia.co.uk","stimulated"," during","  asana"
"backroadstouring.co.uk","in the shuffle"," during","  cleaning  ."
"samoa.co.uk","observable"," during","  classroom"
"samoa.co.uk","is reflexive."," During",""
"samoa.co.uk","","during","  classroom"
"samoa.co.uk","difficulties"," during",""
"newburytheatre.co.uk","Thursday"," during","  vacations  ) to"
"paulcrawford.co.uk","Thursday"," during","  vacations  ) to"
"fitz.cam.ac.uk","imported"," during",""
"bordercrossings.org.uk",", 0171 387 4086"," during","  office  hours."
"bordercrossings.org.uk","Thursday"," during","  vacations  ) to"
"a-day-in-the-life.powys.org.uk","of infections"," during","  pregnancy  . Dr"
"bseinquiry.gov.uk","anomalous"," during","  re-analysis  ."
"sandstonevolunteers.nildram.co.uk","pretext of or"," during","  state  of war."
"compbio.dundee.ac.uk","provided"," during","  committee"
"palimpsest.org.uk","Davidson)"," During","  combustion  ,"
"dolphinuk.co.uk","Thursday"," during","  vacations  ) to"
"cistercian-way.newport.ac.uk","blessing"," during","  hangovers  ."
"retirement-matters.co.uk","Thursday"," during","  vacations  ) to"
"turkeyrealestate.co.uk","occurred"," during",""
"mandrake.demon.co.uk","unbalancing"," during","  spin  damage"
"ukdf.org.uk","were recorded"," during","  periods  that"
"cclpublications.co.uk","all developed"," during","  raids  on mud,"
"jsh1949.co.uk","Nigeria"," during","  protests  by"
"jsh1949.co.uk","are killed"," during","  protests  in"
"risc.org.uk","sustained"," during","  downsizing  . ?"
"scotcourts.gov.uk","documentary"," during","  ''Return  of the"
"hrionline.ac.uk","hazards"," during","  production  ."
"hrionline.ac.uk",","," during","  production  ."
"compendia.co.uk","Thursday"," during","  vacations  ) to"
"essex.police.uk","patch length"," during","  application"
"mara.org.uk","call you back"," during","  office  hours."
"afs.org.uk","are formed"," during","  fermentation"
"ex-canaries.co.uk","Thursday"," during","  vacations  ) to"
"p-jones.demon.co.uk","effectively"," during","  ambulation  . 2"
"walterscott.lib.ed.ac.uk","and analysis"," during","  classroom"
"thebigsheep.co.uk","Thursday"," during","  vacations  ) to"
"naturalpetcare.co.uk","is a good site"," during","  migration"
"blackheathrugby.co.uk","an error"," during","  execution  PVM"
"spacecentre.co.uk","would use"," during","  book  reading."
