"corpus","ukwac"
"subcorpus","-"
"concordance size","47038"
"query","Query:[lc=""makes"" | lemma_lc=""makes""];Positive filter (excluding KWIC):1 1 1 [tag=""Nc.*""];GDEX:100 "
"acidsmile.co.uk","give up, so it"," makes","  sense  for"
"portfolio.mvm.ed.ac.uk","steals and"," makes","  something  new"
"compbio.dundee.ac.uk","shelter and"," makes","  use  of"
"kenyabirds.org.uk","antibiotics"," makes","  treatment"
"thebigsheep.co.uk","28mm lens that"," makes","  landscape"
"org.suw.org.uk",", 41, still"," makes","  plenty  of time"
"greatplacetowork.co.uk",", initially,"," makes","  reference  to"
"vicus.org.uk","UK Government"," makes","  decisions  on"
"redbridge.gov.uk",", Georgia,"," makes","  portraits"
"ellerbrook.co.uk","going on now it"," makes","  everyone"
"swmaritime.org.uk","in a module. It"," makes","  sense  to keep"
"home-garden.listings.ebay.co.uk","... Magician"," makes","  roads  safer"
"allinlondon.co.uk","and"," makes",""
"musicandhealth.co.uk","nonsense. It"," makes","  sense  , for"
"musicandhealth.co.uk","something"," makes","  sense  to one"
"licc.org.uk","innocent life"," makes","  friends  all"
"therailwaychildrennursery.co.uk","bodkin That"," makes","  calamity  of so"
"kneeling.co.uk","whole mystery"," makes","  sense  . 7."
"kami.demon.co.uk","(which"," makes","  provision"
"tof.co.uk","to fathom what"," makes","  people"
"nuj.org.uk","; love"," makes","  marriage"
"nuj.org.uk","; anger"," makes","  threats"
"crimereduction.gov.uk","and which"," makes","  evaluators"
"icwales.icnetwork.co.uk",", so this"," makes","  unevenness"
"icwales.icnetwork.co.uk",". This"," makes","  dominance"
"hero.ac.uk","middle man who"," makes","  life  very"
"blogs.guardian.co.uk","diversity"," makes","  business"
"foe.co.uk","otherwise it"," makes","  life  for"
"jr2.ox.ac.uk","safe cycling"," makes","  sense  . Last"
"aim25.ac.uk","a new album and"," makes","  plans  for a"
"le.ac.uk","now if that"," makes","  sense  . Uk"
"sanger.ac.uk","go for DCC. It"," makes","  wiring"
"hacan.org.uk",", so it"," makes","  sense  to wait"
"phrases.org.uk","sections"," makes","  analysis"
"classic-literature.co.uk","that still"," makes","  ''a  chill of"
"pocket-lint.co.uk","public face"," makes","  use  of all"
"og.dti.gov.uk","if it actually"," makes","  someone"
"hacan.org.uk","this flag as it"," makes","  TCP  less"
"www-sedgwick.esc.cam.ac.uk","respect, what"," makes","  Something"
"rafmarham.co.uk","paints and"," makes","  movies  but"
"forums.ebay.co.uk",", Google"," makes","  use  of"
"foe.co.uk",", that ''s what"," makes","  everything"
"observer.guardian.co.uk","up: D/me"," makes","  keyboard"
"sport.guardian.co.uk",""" That kinda"," makes","  sense  , but"
"hm-treasury.gov.uk","theories and"," makes","  comparisons"
"hacan.org.uk","section which"," makes","  reference  to"
"city.ac.uk",". As a Medic it"," makes","  sense  . Well"
"bbk.ac.uk","which in turn"," makes","  calls  to"
"excite.co.uk",". Hope that"," makes","  sense  . All the"
"incore.ulst.ac.uk",". In turn this"," makes","  saturation"
"dresscircle.co.uk","that it only"," makes","  sense  to form a"
"kingston.gov.uk","pigment that"," makes","  tomatoes  red."
"jr2.ox.ac.uk","that"," makes","  something"
"observer.guardian.co.uk","and then it all"," makes","  sense  , "" said"
"city.ac.uk",". It therefore"," makes","  sense  to give"
"soulwalking.co.uk","rubbish, it"," makes","  capital"
"bbc.co.uk","because it"," makes","  people  look"
"jr2.ox.ac.uk","heard,"," makes","  friends  , make"
"casi.org.uk",". Whitley"," makes","  way  . The crowd"
"history.ac.uk",". This site"," makes","  use  of Dublin"
"untoldlondon.org.uk","legs. Kalanga"," makes","  way  now for the"
"untoldlondon.org.uk","Figueiredo"," makes","  way  for Rui"
"fantasticfiction.co.uk","2004 Report"," makes","  proposals  for"
"ariadne.ac.uk","others... It"," makes","  sense  ,? I"
"ariadne.ac.uk","reply. It also"," makes","  sense  that it"
"english-heritage.org.uk","earlier)"," makes",""
"kwintessential.co.uk",", so it"," makes","  sense  to know"
"ecs.soton.ac.uk","tippet. This"," makes","  life  easier"
"phrases.org.uk",", Nigeria,"," makes","  epic  pieces of"
"casi.org.uk","] which"," makes","  things  worse,"
"casi.org.uk","and this"," makes","  sense  , but the"
"burnyourbonus.co.uk","style. This"," makes","  threads  very"
"dailymail.co.uk","and the Web it"," makes","  sense  . I don''t"
"cain.ulst.ac.uk","immediately"," makes","  referrals  to"
"mark-twain.classic-literature.co.uk",". This already"," makes",""
"phrases.org.uk",". Milosevic"," makes","  agreement"
"birdtours.co.uk","indeed"," makes","  philosophers"
"spamfo.co.uk","the trade-off"," makes","  sense  . Why"
"spamfo.co.uk",". While it"," makes","  sense  to let"
"ff1600.co.uk","the banks,"," makes","  loans"
"ff1600.co.uk","our food, and"," makes","  life  itself"
"cpgb.org.uk","check that it"," makes","  sense  before"
"manchesteronline.co.uk","she said. Cook"," makes","  polyester"
"city.ac.uk","concern. What"," makes","  crack"
"city.ac.uk","once someone"," makes","  contact  ,"
"rcpbml.org.uk",", Hakan Yakin"," makes","  way  for Xavier"
"bbc.co.uk","Joe Waterman"," makes","  contact  with a"
"somewhere.org.uk","or her. What"," makes","  medicine"
"eduserv.org.uk","Yanagisawa"," makes","  way  for Keiji"
"heacademy.ac.uk","the Bill"," makes","  provision  for"
"unixhelp.ed.ac.uk","'' riding it"," makes","  sense  to fit a"
"defra.gov.uk","waiting, and"," makes","  misfortune"
"gnn.gov.uk",". "" Where it"," makes","  sense  for"
"gnn.gov.uk","into what"," makes","  people  trust"
"gnn.gov.uk","around what"," makes","  people"
"cf.ac.uk","is going on and"," makes","  matters  worse"
"eduserv.org.uk","list context)"," makes","  use  of the"
"foe.co.uk","formation"," makes","  things  easy."
"foe.co.uk","department"," makes","  reports  on the"
"foe.co.uk","stones, which"," makes","  tillage"
"rejesus.co.uk","Al Kahtani"," makes","  way  for the"
"classic-literature.co.uk","on how the body"," makes","  cholesterol"
"politics.guardian.co.uk","Server"," makes","  file  systems"
"politics.guardian.co.uk","- host which"," makes","  use  of the NIS"
"thisistravel.co.uk","that coffee"," makes","  drinkers  more"
"cheng.cam.ac.uk","modern, and"," makes","  Tories  feel"
"wessexscene.co.uk","it a lot. It"," makes","  text  entry"
"chester.ac.uk","Thanks! That"," makes","  sense  ."
"brianmac.demon.co.uk","espoused. It"," makes","  sense  to keep"
"ears.dmu.ac.uk","box, which"," makes","  reading"
"le.ac.uk",", it"," makes","  sense  for"
"incore.ulst.ac.uk","Jonson"," makes","  way  for"
"incore.ulst.ac.uk","suspension,"," makes","  way  for Owen"
"psigate.ac.uk","and Russia,"," makes","  matters  even"
"foe.co.uk","term, it"," makes","  sense  to say"
"allotment.org.uk","Music Video"," makes","  use  of the"
"spelthorne.gov.uk","to i/ o so it"," makes","  sense  to have"
"ff1600.co.uk","out. It also"," makes","  things  easier"
"patp3.webbler.co.uk","dance well "" """," makes","  friends"
"oneguyfrombarlick.co.uk","IBM currently"," makes","  $1billion  a"
"darlington.gov.uk","that it"," makes","  sense  . But,"
"forum.anothersite.co.uk","you speak if it"," makes","  sense  . This is"
"somewhatmuchly.co.uk","Casting Ltd,"," makes","  body  castings"
"projects.ex.ac.uk","fair; it"," makes","  business"
"projects.ex.ac.uk","sense. [ 30 ] It"," makes","  business"
"domino.lancs.ac.uk","Council"," makes","  decisions  in"
"domino.lancs.ac.uk",") The Devil"," makes","  work  : Leisure"
"jr2.ox.ac.uk","of the past. It"," makes","  genocide  ("
"jr2.ox.ac.uk","this fact that"," makes","  comparisons"
"manchesteronline.co.uk","first, which"," makes","  carriers  the"
"foe.co.uk",", which only"," makes","  sense  if you"
"thisistravel.co.uk","it. It clearly"," makes","  sense  to"
"socialistunitynetwork.co.uk","but which"," makes","  evasion  of the"
"news.bbc.co.uk","project. That"," makes","  sense  . - fresh"
"casi.org.uk","diversity"," makes","  business"
"darlington.gov.uk","phone. It"," makes","  phone  calls"
"guardian.co.uk","16:20 Juninho"," makes","  way  for young"
"dur.ac.uk","which"," makes","  people  rush"
"ff1600.co.uk","that"," makes","  work  outside"
"manchesteronline.co.uk","constraints"," makes","  search  more"
"dur.ac.uk","concern and"," makes",""
"eatwell.gov.uk","system that"," makes","  Kenyans  and"
"cnetwork.co.uk",": What really"," makes","  people  glad to"
"cnetwork.co.uk","that what"," makes","  experience"
"holdthefrontpage.co.uk","lens, it"," makes","  prints  with"
"mfiles.co.uk","fun, just"," makes","  things  easier"
"lse.ac.uk","movie, it"," makes","  sense  to sit up"
"cs.bham.ac.uk",". But it also"," makes","  sense  ,"
"rhs.org.uk","hit things. It"," makes","  proceedings  a"
"dur.ac.uk","heard, if that"," makes","  sense  , whilst"
"nwda.co.uk","that"," makes","  sense  , but not"
"projects.ex.ac.uk","this course"," makes","  sense  . But it"
"bized.ac.uk","Mrs Schlafly"," makes","  allowances"
"acegamez.co.uk","Primary 1 - he"," makes","  friends  in his"
"casi.org.uk","city that"," makes","  sense  , ie."
"news.zdnet.co.uk","service"," makes","  emergency"
"shef.ac.uk","generally"," makes","  things  look"
"wessexscene.co.uk","from Chicago,"," makes","  lists  and"
"netribution.co.uk","done. This"," makes","  nonsense  of"
"ears.dmu.ac.uk","When a firm"," makes","  profits  , it"
"dca.gov.uk",", too. It"," makes","  people  go: ''I"
"visitsouthwest.co.uk",", growls and"," makes","  noises  , and I"
"wdm.org.uk","Treasurer"," makes","  sense  . But it"
"ioe.ac.uk","South East and"," makes",""
"forum.anothersite.co.uk","in a way that"," makes","  people"
"forum.anothersite.co.uk","and"," makes","  people  aware"
"business.guardian.co.uk",". It also"," makes",""
"patp3.webbler.co.uk","addictive and"," makes","  smokers  want"
"cheng.cam.ac.uk","question that"," makes","  use  of the"
"cnetwork.co.uk","his theory ` `"," makes",""
"projects.ex.ac.uk",", which"," makes","  skin  cells"
"burnyourbonus.co.uk",", which"," makes","  people"
"jr2.ox.ac.uk",". This site"," makes","  use  of Dublin"
"hm-treasury.gov.uk","product ''"," makes",""
"thegoodwebguide.co.uk",", the report"," makes","  statements"
"cain.ulst.ac.uk","mode, which"," makes","  use  of the"
"bfi.org.uk:8080",""" AutoMobile"," makes","  book  keeping"
"warwithoutend.co.uk","above the text"," makes","  reference  to"
"observer.guardian.co.uk","and"," makes","  people  want to"
"ess.uwe.ac.uk","the CD which"," makes","  number  four ("
"spartacus.schoolnet.co.uk","as capitalism"," makes","  way  for a"
"observer.guardian.co.uk","? What pigment"," makes","  blood  red? If"
"number-10.gov.uk","Gates"," makes","  £7m"
"iwar.org.uk","description"," makes","  reference  to"
"refer.nhs.uk","in the way that"," makes","  people  tease"
"chester.ac.uk",". "" Andy also"," makes","  allegations"
"defra.gov.uk","-- Rob says "" he"," makes","  references  to"
"headheritage.co.uk","like. Thus, it"," makes","  sense  ,"
"eduserv.org.uk",". Which"," makes","  things  all the"
"patp3.webbler.co.uk","policy"," makes","  reference  to"
"spartacus.schoolnet.co.uk","no longer"," makes","  sense  Colin"
"spartacus.schoolnet.co.uk","that no longer"," makes","  sense  ; a"
"sitcom.co.uk","what"," makes","  leadership"
"cain.ulst.ac.uk","job, then it"," makes","  sense  ."
"starlink.rl.ac.uk","BBSRC already"," makes","  information"
"mirror.co.uk","of Scripture."," Makes",""
"youngminds.org.uk","well again. It"," makes","  sense  I"
"centrica.co.uk","This property"," makes","  focus  groups"
"visitsouthwest.co.uk","legislation"," makes","  provision  for"
"iwar.org.uk","Renold, which"," makes","  chains  and"
"youngminds.org.uk","a way that it"," makes","  sense  to the"
"gimbo.org.uk",""" It also"," makes","  people"
"york.ac.uk","trial design"," makes","  treatments"
"york.ac.uk","studies"," makes","  sense  for"
"qub.ac.uk","? it only"," makes","  members  ."
"spamfo.co.uk",". Q JUMPING:"," makes","  contribution"
"untoldlondon.org.uk","), his story"," makes","  â  ? ?chilling"
"netribution.co.uk","how BUPA"," makes","  people  feel"
"iwar.org.uk","poem, [ 32 ]"," makes","  use  of so many?"
"netdoctor.co.uk",". As a Medic it"," makes","  sense  . Well"
"richmond.ac.uk","on, you know it"," makes","  sense  ."
"irr.org.uk","he plays and he"," makes","  fun  out of the"
"cabe.org.uk","pigment that"," makes","  tomatoes  red."
"cambridge.gov.uk",", but while it"," makes","  sense  that"
"wessexscene.co.uk","that"," makes","  use  of the ISC"
"cs.bham.ac.uk","to do it. ) This"," makes","  life  much"
"socialistunitynetwork.co.uk",". Ah! Now it"," makes","  sense  ! Which"
"socialistunitynetwork.co.uk","is located and"," makes","  comments  to"
"bbk.ac.uk","agreement * US"," makes","  goal  to ship 23"
"ears.dmu.ac.uk",", the paper"," makes","  individuals"
"cain.ulst.ac.uk","product ''"," makes",""
"number-10.gov.uk","things, it"," makes","  sense  for them"
"i-sis.org.uk","what you think"," makes","  lea  happy and"
"jr2.ox.ac.uk","for the NF as it"," makes","  life  easier"
"english-heritage.org.uk","Government"," makes","  decisions  ,"
"futuremovies.co.uk","paradigm. It"," makes","  nonsense  of"
"big-brother.me.uk","within school"," makes","  parents"
"big-brother.me.uk","girls"," makes","  society  more"
"cs.bham.ac.uk","to God. He"," makes","  headlines  in"
"cpgb.org.uk",". The network"," makes","  easy-to-read"
"cheng.cam.ac.uk","in which it"," makes","  sense  to say """
"cheng.cam.ac.uk","in which it"," makes","  sense  not to."
"spamfo.co.uk","procedures"," makes","  things  much"
"sundaymail.co.uk","and also"," makes","  use  of the heat"
"patent.gov.uk","GOAL: Pauleta"," makes","  amends  for his"
"foe.co.uk",", 2004 ])"," makes","  provision  in"
"lists.grok.org.uk","the thing that"," makes","  sense  , not as i"
"ears.dmu.ac.uk",". The analysis"," makes","  use  of Jungian"
"seniorsnetwork.co.uk","-- which"," makes","  subs  most"
"incore.ulst.ac.uk","phenomena it"," makes","  sense  to"
"number-10.gov.uk","come to us. It"," makes","  folk  see that"
"ucl.ac.uk",", Mass. It"," makes","  use  of"
"admin.cam.ac.uk","End 14. Who"," makes","  decisions  in"
"manchesteronline.co.uk","Wali Hawes who"," makes","  pottery  in"
"shop.earthscan.co.uk","is that this"," makes","  fraud  or"
"cf.ac.uk","system, which"," makes","  people  more"
"cygnus-books.co.uk","intuitively"," makes","  sense  to"
"photo-i.co.uk","situation"," makes","  language  and"
"arts.guardian.co.uk","you see"," makes","  sense  . But"
"filmfocus.co.uk","that it all"," makes","  sense  when you"
"futuremovies.co.uk","one program"," makes","  use  of"
"pparc.ac.uk","variable This"," makes","  sense  because"
"kwintessential.co.uk","Attenborough"," makes","  films  for"
"bnp.org.uk","of how Tiepolo"," makes","  figures  twist"
"ciao.co.uk","GDI+ is that it"," makes","  life  awkward"
"patent.gov.uk",", which"," makes","  products  for"
"theregister.co.uk",". The first"," makes","  use  of an"
"inminds.co.uk",". The level"," makes","  use  of a Boom"
"blogs.guardian.co.uk","you speak if it"," makes","  sense  . This is"
"jr2.ox.ac.uk","Hodgkin"," makes","  critics"
"english-heritage.org.uk","fact that it"," makes","  people  think"
"brianmac.demon.co.uk","cut to size, it"," makes","  sense  to use it"
"brianmac.demon.co.uk","the paper. It"," makes","  sense  ,"
"cs.bham.ac.uk","PM Ah it all"," makes","  sense  now,"
"cs.bham.ac.uk","occaionally."," Makes","  life  exciting"
"paulflynnmp.co.uk","that"," makes","  use  of a"
"nmm.ac.uk","Chat - Barry"," makes","  history"
"fortunecity.co.uk",". And it"," makes","  sense  . And it"
"fortunecity.co.uk","therefore it"," makes","  sense  to"
"catholic-ew.org.uk","find out what"," makes","  people  tick ("
"brianmac.demon.co.uk",", then it"," makes",""
"number-10.gov.uk","where it"," makes","  sense  for us to"
"number-10.gov.uk",", technology"," makes","  things  more"
"dur.ac.uk","is? dead? only"," makes","  sense  if you"
"burnyourbonus.co.uk","also"," makes","  employers  ,"
"cpgb.org.uk","shocked,"," makes","  notes  and"
"irr.org.uk","it a list that"," makes","  sense  on a"
"business.guardian.co.uk","DTI 5 year plan"," makes","  science  ,"
"kwintessential.co.uk","formulation"," makes","  use  of the"
"brookes.ac.uk","as SURF, it"," makes","  sense  to join"
"poetrysociety.org.uk","liquid which"," makes","  thngs  more"
"brad.ac.uk","educators, it"," makes","  sense  to"
"i-sis.org.uk",", it also"," makes","  sense  to"
"i-sis.org.uk","for what"," makes","  people  buy"
"videoforums.co.uk","capital which"," makes","  government  """
"televisionheaven.co.uk","probably only"," makes","  sense  if you"
"www3.open.ac.uk","the one that"," makes","  scientists"
"acegamez.co.uk","basics of what"," makes","  groundbait"
"acegamez.co.uk","attack. This"," makes","  sense  to me and"
