"corpus","ukwac"
"subcorpus","-"
"concordance size","436877"
"query","Query:[lc=""about"" | lemma_lc=""about""];Positive filter (excluding KWIC):1 1 1 [tag=""Nc.*""];GDEX:100 "
"projects.ex.ac.uk","that knows"," about","  cars  ("
"projects.ex.ac.uk","I know fuck all"," about","  cars  , but I"
"freedomministries.org.uk",". Papers"," about","  interest"
"freedomministries.org.uk","information"," about","  courses  ,"
"freedomministries.org.uk","information"," about","  registration"
"journalonline.co.uk","2005/ 06 is"," about","  £2200k  . As"
"jr2.ox.ac.uk","read and write"," about","  processes  of"
"jr2.ox.ac.uk",". They ''talk ''"," about","  strategies"
"jr2.ox.ac.uk","have used,"," about","  pupils  ''"
"jr2.ox.ac.uk","information"," about","  school"
"jr2.ox.ac.uk","together"," about","  ''their  ''"
"jr2.ox.ac.uk","to learn more"," about",""
"observer.guardian.co.uk","wrote to me"," about","  anybody"
"thegoodwebguide.co.uk","they reveal"," about","  attitudes  to"
"burnyourbonus.co.uk","and to hear"," about","  initiatives"
"burnyourbonus.co.uk","information"," about","  members  of"
"burnyourbonus.co.uk","; information"," about","  students  will"
"admin.cam.ac.uk","questions"," about","  efficiency"
"admin.cam.ac.uk","","about","  prison"
"admin.cam.ac.uk","debate"," about",""
"jr2.ox.ac.uk","experience"," about","  self  hypnosis"
"jr2.ox.ac.uk","! I asked my GP"," about","  pain"
"stalbans.gov.uk",". It was"," about","  sundown  . The"
"stalbans.gov.uk","said a word"," about","  supper  , nor"
